"name","value","taxonomy","code1","code2"
"ADMINISTRACION DE CUENTAS DE FONDOS DE PAGO ELECTRONICO","01","tipo_operacion",NULL,NULL
"RECEPCION DE RECURSOS A LA CUENTA DE FONDOS DE PAGO ELECTRONICO","02","tipo_operacion",NULL,NULL
"ENVIO DE RECURSOS DESDE LA CUENTA DE FONDOS DE PAGO ELECTRONICO","03","tipo_operacion",NULL,NULL
"TRANSFERENCIA DE FONDOS DE PAGO ELECTRONICO ENVIADA (OPERACIONES ENTRE CLIENTES)","04","tipo_operacion",NULL,NULL
"TRANSFERENCIA DE FONDOS DE PAGO ELECTRONICO RECIBIDA (OPERACIONES ENTRE CLIENTES)","05","tipo_operacion",NULL,NULL
"SE REPORTA ACTO O CONDUCTA DEL CLIENTE, NO EXISTE OPERACION RELACIONADA A REPORTAR","50","tipo_operacion",NULL,NULL
