"name","value","taxonomy","code1","code2"
"SERBIA","452","pais","EUROPA","400"
"MONTENEGRO","453","pais","EUROPA","400"
"AUSTRALIA","501","pais","OCEANIA","500"
"ISLAS COOK","503","pais","OCEANIA","500"
"GUAM","505","pais","OCEANIA","500"
"KIRIBATI","507","pais","OCEANIA","500"
"ISLAS MARIANAS DEL NORTE","512","pais","OCEANIA","500"
"LAS ISLAS MARSHALL","513","pais","OCEANIA","500"
"MICRONESIA","514","pais","OCEANIA","500"
"NAURU","516","pais","OCEANIA","500"
"NIUE","517","pais","OCEANIA","500"
"NUEVA ZELANDA","520","pais","OCEANIA","500"
"ISLA WAKE","522","pais","OCEANIA","500"
"PAPUA NUEVA GUINEA","523","pais","OCEANIA","500"
"ISLAS PITCAIRN","524","pais","OCEANIA","500"
"ISLAS SALOMON","526","pais","OCEANIA","500"
"SAMOA","527","pais","OCEANIA","500"
"SAMOA AMERICANA","528","pais","OCEANIA","500"
"TOKELAU","530","pais","OCEANIA","500"
"TONGA","531","pais","OCEANIA","500"
"TUVALU","532","pais","OCEANIA","500"
"VANUATU","533","pais","OCEANIA","500"
"WALLIS Y FUTUNA","534","pais","OCEANIA","500"
"LAS ISLAS FIJI","535","pais","OCEANIA","500"
