"name","value","taxonomy","code1","code2"
"ING. EN MATERIALES","95","pisa_profesion",NULL,NULL
"ING. EN MERCADOTECNIA","96","pisa_profesion",NULL,NULL
"ING. EN METODOS","97","pisa_profesion",NULL,NULL
"ING. EN MOLDEO","98","pisa_profesion",NULL,NULL
"ING. EN NEOMATIZACION","99","pisa_profesion",NULL,NULL
"ING. EN PLANEACION","100","pisa_profesion",NULL,NULL
"ING. EN PROCESOS","101","pisa_profesion",NULL,NULL
"ING. EN PROCESOS DE PRODUCCION","102","pisa_profesion",NULL,NULL
"ING. EN PRODUCCION","103","pisa_profesion",NULL,NULL
"ING. EN PROTECCION AMBIENTAL","104","pisa_profesion",NULL,NULL
"ING. EN PROYECTOS","105","pisa_profesion",NULL,NULL
"ING. EN REFRIGERACION","106","pisa_profesion",NULL,NULL
"ING. EN ROBOTICA","107","pisa_profesion",NULL,NULL
"ING. EN SERVICIOS","108","pisa_profesion",NULL,NULL
"ING. EN SISTEMAS","109","pisa_profesion",NULL,NULL
"ING. EN SISTEMAS DE AIRE","110","pisa_profesion",NULL,NULL
"ING. EN SISTEMAS DE INFORMACION","111","pisa_profesion",NULL,NULL
"ING. EN SISTEMAS ELECTRICOS","112","pisa_profesion",NULL,NULL
"ING. EN SOLDADURA","113","pisa_profesion",NULL,NULL
"ING. EN TECNOLOGIA DE LA MADERA","114","pisa_profesion",NULL,NULL
"ING. EN TELECOMUNICACIONES","115","pisa_profesion",NULL,NULL
"ING. EN TRANSMISIONES","116","pisa_profesion",NULL,NULL
"ING. EVALUADOR","117","pisa_profesion",NULL,NULL
"ING. FISICO","118","pisa_profesion",NULL,NULL
"ING. FORESTAL","119","pisa_profesion",NULL,NULL
"ING. HERRAMENTAL","120","pisa_profesion",NULL,NULL
"ING. INDUSTRIAL","121","pisa_profesion",NULL,NULL
"ING. INDUSTRIAL ELECTRICO","122","pisa_profesion",NULL,NULL
"ING. INDUSTRIAL EN PRODUCCION","123","pisa_profesion",NULL,NULL
"ING. INDUSTRIAL EN QUIMICA","124","pisa_profesion",NULL,NULL
"ING. INDUSTRIAL MECANICO","125","pisa_profesion",NULL,NULL
"ING. INDUSTRIAL MECANICO DISEÃ‘O","126","pisa_profesion",NULL,NULL
"ING. INDUSTRIAL QUIMICO","127","pisa_profesion",NULL,NULL
"ING. INDUSTRIAL Y DE SISTEMAS","128","pisa_profesion",NULL,NULL
"ING. INSTRUMENTISTA","129","pisa_profesion",NULL,NULL
"ING. MECANICO","130","pisa_profesion",NULL,NULL
"ING. MECANICO AGRICOLA","131","pisa_profesion",NULL,NULL
"ING. MECANICO AUTOMOTRIZ","132","pisa_profesion",NULL,NULL
"ING. MECANICO ELECTRICO","133","pisa_profesion",NULL,NULL
"ING. MECANICO INDUSTRIAL","134","pisa_profesion",NULL,NULL
"ING. MECANICO NAVAL","135","pisa_profesion",NULL,NULL
"ING. METALURGICO","136","pisa_profesion",NULL,NULL
"ING. METROLOGO","137","pisa_profesion",NULL,NULL
"ING. NAVAL","138","pisa_profesion",NULL,NULL
"ING. PESQUERO","139","pisa_profesion",NULL,NULL
"ING. PETROLERO","140","pisa_profesion",NULL,NULL
"ING. PROGRAMADOR","141","pisa_profesion",NULL,NULL
"ING. QUIMICO","142","pisa_profesion",NULL,NULL
"ING. QUIMICO INDUSTRIAL","143","pisa_profesion",NULL,NULL
"ING. TEXTIL","144","pisa_profesion",NULL,NULL
"INGENIERIA","145","pisa_profesion",NULL,NULL
"LIC. AGROPECUARIO","146","pisa_profesion",NULL,NULL
"LIC. EN ADMINISTRACION","147","pisa_profesion",NULL,NULL
"LIC. EN ADMINISTRACION AGROPECUARIO","148","pisa_profesion",NULL,NULL
"LIC. EN ADMINISTRACION DE EMPRESAS","149","pisa_profesion",NULL,NULL
"LIC. EN ADMINISTRACION FINANCIERA","150","pisa_profesion",NULL,NULL
"LIC. EN ADMINISTRACION INDUSTRIAL","151","pisa_profesion",NULL,NULL
"LIC. EN ADMINISTRACION TURISTICA","152","pisa_profesion",NULL,NULL
"LIC. EN AGRONOMIA","153","pisa_profesion",NULL,NULL
"LIC. EN ANALISIS QUIMICO","154","pisa_profesion",NULL,NULL
"LIC. EN ANTROPOLOGIA","155","pisa_profesion",NULL,NULL
"LIC. EN ANTROPOLOGIA SOCIAL","156","pisa_profesion",NULL,NULL
"LIC. EN ARQUEOLOGIA","157","pisa_profesion",NULL,NULL
"LIC. EN ARTES VISUALES","158","pisa_profesion",NULL,NULL
"LIC. EN AUDICION Y LENGUAJE","159","pisa_profesion",NULL,NULL
"LIC. EN BIBLIOTECONOMIA","160","pisa_profesion",NULL,NULL
"LIC. EN BIOLOGIA","161","pisa_profesion",NULL,NULL
"LIC. EN BIOTECNOLOGIA AMBIENTAL","162","pisa_profesion",NULL,NULL
"LIC. EN CIENCIAS ADUANALES","163","pisa_profesion",NULL,NULL
"LIC. EN CIENCIAS BIOLOGICAS","164","pisa_profesion",NULL,NULL
"LIC. EN CIENCIAS DE LA COMUNICACIÃ“N","165","pisa_profesion",NULL,NULL
"LIC. EN CIENCIAS DE LA EDUCACION","166","pisa_profesion",NULL,NULL
"LIC. EN CIENCIAS SOCIALES","167","pisa_profesion",NULL,NULL
"LIC. EN COMERCIO","168","pisa_profesion",NULL,NULL
"LIC. EN COMERCIO EXTERIOR","169","pisa_profesion",NULL,NULL
"LIC. EN COMERCIO INDUSTRIAL","170","pisa_profesion",NULL,NULL
"LIC. EN COMERCIO INTERNACIONAL","171","pisa_profesion",NULL,NULL
"LIC. EN COMERCIO INTERNO","172","pisa_profesion",NULL,NULL
"LIC. EN COMPUTACION","173","pisa_profesion",NULL,NULL
"LIC. EN COMUNICACION","174","pisa_profesion",NULL,NULL
"LIC. EN CONTADURIA","175","pisa_profesion",NULL,NULL
"LIC. EN CONTADURIA PRIVADA","176","pisa_profesion",NULL,NULL
"LIC. EN CONTADURIA PUBLICA","177","pisa_profesion",NULL,NULL
"LIC. EN CONTADURIA TECNICA","178","pisa_profesion",NULL,NULL
"LIC. EN CRIMINOLOGIA","179","pisa_profesion",NULL,NULL
"LIC. EN DERECHO","180","pisa_profesion",NULL,NULL
"LIC. EN DISENO DE INTERIORES","181","pisa_profesion",NULL,NULL
"LIC. EN DISENO DE MODAS","182","pisa_profesion",NULL,NULL
"LIC. EN DISENO GRAFICO","183","pisa_profesion",NULL,NULL
"LIC. EN DISENO INDUSTRIAL","184","pisa_profesion",NULL,NULL
"LIC. EN DISENO TEXTIL","185","pisa_profesion",NULL,NULL
"LIC. EN DOCENCIA TECNOLOGICA","186","pisa_profesion",NULL,NULL
"LIC. EN ECOLOGIA","187","pisa_profesion",NULL,NULL
"LIC. EN ECONOMIA","188","pisa_profesion",NULL,NULL
"LIC. EN EDIFICACION DE OBRA","189","pisa_profesion",NULL,NULL
"LIC. EN EDUCACION","190","pisa_profesion",NULL,NULL
"LIC. EN EDUCACION ARTISTICA","191","pisa_profesion",NULL,NULL
"LIC. EN EDUCACION ESPECIAL","192","pisa_profesion",NULL,NULL
"LIC. EN EDUCACION FISICA","193","pisa_profesion",NULL,NULL
"LIC. EN EDUCACION MUSICAL","194","pisa_profesion",NULL,NULL
"LIC. EN EDUCACION PREESCOLAR","195","pisa_profesion",NULL,NULL
"LIC. EN EDUCACION PRIMARIA","196","pisa_profesion",NULL,NULL
"LIC. EN EDUCACION SECUNDARIA","197","pisa_profesion",NULL,NULL
"LIC. EN ENFERMERIA","198","pisa_profesion",NULL,NULL
"LIC. EN ESPANOL","199","pisa_profesion",NULL,NULL
"LIC. EN ESTOMATOLOGIA","200","pisa_profesion",NULL,NULL
"LIC. EN FILOSOFIA Y LETRAS","201","pisa_profesion",NULL,NULL
"LIC. EN FINANZAS","202","pisa_profesion",NULL,NULL
"LIC. EN FISICA","203","pisa_profesion",NULL,NULL
"LIC. EN FISICO MATEMATICO","204","pisa_profesion",NULL,NULL
"LIC. EN GASTRONOMIA","205","pisa_profesion",NULL,NULL
"LIC. EN GEOGRAFIA","206","pisa_profesion",NULL,NULL
"LIC. EN GEOLOGIA","207","pisa_profesion",NULL,NULL
