"name","value","taxonomy","code1","code2"
"Prendaria","1","guarantees_soda",NULL,NULL
"Hipotecaria","2","guarantees_soda",NULL,NULL
"Fiduciaria","3","guarantees_soda",NULL,NULL
"Arrendataria","4","guarantees_soda",NULL,NULL
"Fianza","5","guarantees_soda",NULL,NULL
"Otro","6","guarantees_soda",NULL,NULL
"Sin Garantía","7","guarantees_soda",NULL,NULL
"N/A","8","guarantees_soda",NULL,NULL
