"name","value","taxonomy","code1","code2"
"Destino adquisición Activo Fijo","1","resourcedestination_soda",NULL,NULL
"Capital de Trabajo","2","resourcedestination_soda",NULL,NULL
"Destino Pago de Deudas","3","resourcedestination_soda",NULL,NULL
"Destino bienes y servicios de consumo","4","resourcedestination_soda",NULL,NULL
"No identificado plenamente","5","resourcedestination_soda",NULL,NULL
"Construcción de Obra","6","resourcedestination_soda",NULL,NULL
"Financiamiento","7","resourcedestination_soda",NULL,NULL
