"name","value","taxonomy","code1","code2"
"Malaui","Malaui","enpagos_pais",NULL,NULL
"Maldivas","Maldivas","enpagos_pais",NULL,NULL
"Malí","Mali","enpagos_pais",NULL,NULL
"Malta","Malta","enpagos_pais",NULL,NULL
"Marruecos","Marruecos","enpagos_pais",NULL,NULL
"Mauricio","Mauricio","enpagos_pais",NULL,NULL
"Mauritania","Mauritania","enpagos_pais",NULL,NULL
"México","Mexico","enpagos_pais",NULL,NULL
"Micronesia","Micronesia","enpagos_pais",NULL,NULL
"Moldavia","Moldavia","enpagos_pais",NULL,NULL
"Mónaco","Monaco","enpagos_pais",NULL,NULL
"Mongolia","Mongolia","enpagos_pais",NULL,NULL
"Montenegro","Montenegro","enpagos_pais",NULL,NULL
"Mozambique","Mozambique","enpagos_pais",NULL,NULL
"Myanmar","Myanmar","enpagos_pais",NULL,NULL
"Namibia","Namibia","enpagos_pais",NULL,NULL
"Nauru","Nauru","enpagos_pais",NULL,NULL
"Nepal","Nepal","enpagos_pais",NULL,NULL
"Nicaragua","Nicaragua","enpagos_pais",NULL,NULL
"Níger","Niger","enpagos_pais",NULL,NULL
"Nigeria","Nigeria","enpagos_pais",NULL,NULL
"Noruega","Noruega","enpagos_pais",NULL,NULL
"Nueva Zelanda","Nueva Zelanda","enpagos_pais",NULL,NULL
"Omán","Oman","enpagos_pais",NULL,NULL
"Países Bajos","Paises Bajos","enpagos_pais",NULL,NULL
"Pakistán","Pakistan","enpagos_pais",NULL,NULL
"Palaos","Palaos","enpagos_pais",NULL,NULL
"Palestina","Palestina","enpagos_pais",NULL,NULL
"Panamá","Panama","enpagos_pais",NULL,NULL
"Papúa Nueva Guinea","Papua Nueva Guinea","enpagos_pais",NULL,NULL
"Paraguay","Paraguay","enpagos_pais",NULL,NULL
"Perú","Peru","enpagos_pais",NULL,NULL
"Polonia","Polonia","enpagos_pais",NULL,NULL
"Portugal","Portugal","enpagos_pais",NULL,NULL
"Reino Unido","Reino Unido","enpagos_pais",NULL,NULL
"República Centroafricana","Republica Centroafricana","enpagos_pais",NULL,NULL
"República Checa","Republica Checa","enpagos_pais",NULL,NULL
"República Democrática del Congo","Republica Democratica del Congo","enpagos_pais",NULL,NULL
"República Dominicana","Republica Dominicana","enpagos_pais",NULL,NULL
"Ruanda","Ruanda","enpagos_pais",NULL,NULL
"Rumania","Rumania","enpagos_pais",NULL,NULL
"Rusia","Rusia","enpagos_pais",NULL,NULL
"Samoa","Samoa","enpagos_pais",NULL,NULL
"San Cristóbal y Nieves","San Cristobal y Nieves","enpagos_pais",NULL,NULL
"San Marino","San Marino","enpagos_pais",NULL,NULL
"San Vicente y las Granadinas","San Vicente y las Granadinas","enpagos_pais",NULL,NULL
"Santa Lucía","Santa Lucia","enpagos_pais",NULL,NULL
"Santo Tomé y Príncipe","Santo Tome y Principe","enpagos_pais",NULL,NULL
"Senegal","Senegal","enpagos_pais",NULL,NULL
"Serbia","Serbia","enpagos_pais",NULL,NULL
"Seychelles","Seychelles","enpagos_pais",NULL,NULL
"Sierra Leona","Sierra Leona","enpagos_pais",NULL,NULL
"Singapur","Singapur","enpagos_pais",NULL,NULL
"Siria","Siria","enpagos_pais",NULL,NULL
"Somalia","Somalia","enpagos_pais",NULL,NULL
"Sri Lanka","Sri Lanka","enpagos_pais",NULL,NULL
"Suazilandia","Suazilandia","enpagos_pais",NULL,NULL
"Sudáfrica","Sudafrica","enpagos_pais",NULL,NULL
"Sudán","Sudan","enpagos_pais",NULL,NULL
"Sudán del Sur","Sudan del Sur","enpagos_pais",NULL,NULL
"Suecia","Suecia","enpagos_pais",NULL,NULL
"Suiza","Suiza","enpagos_pais",NULL,NULL
"Surinam","Surinam","enpagos_pais",NULL,NULL
"Tailandia","Tailandia","enpagos_pais",NULL,NULL
"Taiwán","Taiwan","enpagos_pais",NULL,NULL
"Tanzania","Tanzania","enpagos_pais",NULL,NULL
"Tayikistán","Tayikistan","enpagos_pais",NULL,NULL
"Timor Oriental","Timor Oriental","enpagos_pais",NULL,NULL
"Togo","Togo","enpagos_pais",NULL,NULL
"Tonga","Tonga","enpagos_pais",NULL,NULL
"Trinidad y Tobago","Trinidad y Tobago","enpagos_pais",NULL,NULL
"Túnez","Tunez","enpagos_pais",NULL,NULL
"Turkmenistán","Turkmenistan","enpagos_pais",NULL,NULL
"Turquía","Turquia","enpagos_pais",NULL,NULL
"Tuvalu","Tuvalu","enpagos_pais",NULL,NULL
"Ucrania","Ucrania","enpagos_pais",NULL,NULL
"Uganda","Uganda","enpagos_pais",NULL,NULL
"Uruguay","Uruguay","enpagos_pais",NULL,NULL
"Uzbekistán","Uzbekistan","enpagos_pais",NULL,NULL
"Vanuatu","Vanuatu","enpagos_pais",NULL,NULL
"Vaticano","Vaticano","enpagos_pais",NULL,NULL
"Venezuela","Venezuela","enpagos_pais",NULL,NULL
"Vietnam","Vietnam","enpagos_pais",NULL,NULL
"Yemen","Yemen","enpagos_pais",NULL,NULL
"Yibuti","Yibuti","enpagos_pais",NULL,NULL
"Zambia","Zambia","enpagos_pais",NULL,NULL
"Zimbabue","Zimbabue","enpagos_pais",NULL,NULL
