"name","value","taxonomy","code1","code2"
"Chalchihuitan","Chalchihuitan","enpagos_municupio",NULL,NULL
"Chamula","Chamula","enpagos_municupio",NULL,NULL
"Chanal","Chanal","enpagos_municupio",NULL,NULL
"Chapultenango","Chapultenango","enpagos_municupio",NULL,NULL
"Chenalho","Chenalho","enpagos_municupio",NULL,NULL
"Chiapa de Corzo","Chiapa de Corzo","enpagos_municupio",NULL,NULL
"Chiapilla","Chiapilla","enpagos_municupio",NULL,NULL
"Chicoasen","Chicoasen","enpagos_municupio",NULL,NULL
"Chicomuselo","Chicomuselo","enpagos_municupio",NULL,NULL
"Chilon","Chilon","enpagos_municupio",NULL,NULL
"Escuintla","Escuintla","enpagos_municupio",NULL,NULL
"Francisco Leon","Francisco Leon","enpagos_municupio",NULL,NULL
"Frontera Comalapa","Frontera Comalapa","enpagos_municupio",NULL,NULL
"Frontera Hidalgo","Frontera Hidalgo","enpagos_municupio",NULL,NULL
"La Grandeza","La Grandeza","enpagos_municupio",NULL,NULL
"Huehuetan","Huehuetan","enpagos_municupio",NULL,NULL
"Huixtan","Huixtan","enpagos_municupio",NULL,NULL
"Huitiupan","Huitiupan","enpagos_municupio",NULL,NULL
"Huixtla","Huixtla","enpagos_municupio",NULL,NULL
"La Independencia","La Independencia","enpagos_municupio",NULL,NULL
"Ixhuatan","Ixhuatan","enpagos_municupio",NULL,NULL
"Ixtacomitan","Ixtacomitan","enpagos_municupio",NULL,NULL
"Ixtapa","Ixtapa","enpagos_municupio",NULL,NULL
"Ixtapangajoya","Ixtapangajoya","enpagos_municupio",NULL,NULL
"Jiquipilas","Jiquipilas","enpagos_municupio",NULL,NULL
"Jitotol","Jitotol","enpagos_municupio",NULL,NULL
"Larrainzar","Larrainzar","enpagos_municupio",NULL,NULL
"La Libertad","La Libertad","enpagos_municupio",NULL,NULL
"Mapastepec","Mapastepec","enpagos_municupio",NULL,NULL
"Las Margaritas","Las Margaritas","enpagos_municupio",NULL,NULL
"Mazapa de Madero","Mazapa de Madero","enpagos_municupio",NULL,NULL
"Mazatan","Mazatan","enpagos_municupio",NULL,NULL
"Metapa","Metapa","enpagos_municupio",NULL,NULL
"Mitontic","Mitontic","enpagos_municupio",NULL,NULL
"Motozintla","Motozintla","enpagos_municupio",NULL,NULL
"Nicolas Ruiz","Nicolas Ruiz","enpagos_municupio",NULL,NULL
"Ocosingo","Ocosingo","enpagos_municupio",NULL,NULL
"Ocotepec","Ocotepec","enpagos_municupio",NULL,NULL
"Ocozocoautla de Espinosa","Ocozocoautla de Espinosa","enpagos_municupio",NULL,NULL
"Ostuacan","Ostuacan","enpagos_municupio",NULL,NULL
"Osumacinta","Osumacinta","enpagos_municupio",NULL,NULL
"Oxchuc","Oxchuc","enpagos_municupio",NULL,NULL
"Palenque","Palenque","enpagos_municupio",NULL,NULL
"Pantelho","Pantelho","enpagos_municupio",NULL,NULL
"Pantepec","Pantepec","enpagos_municupio",NULL,NULL
"Pichucalco","Pichucalco","enpagos_municupio",NULL,NULL
"Pijijiapan","Pijijiapan","enpagos_municupio",NULL,NULL
"El Porvenir","El Porvenir","enpagos_municupio",NULL,NULL
"Villa Comaltitlan","Villa Comaltitlan","enpagos_municupio",NULL,NULL
"Pueblo Nuevo Solistahuacan","Pueblo Nuevo Solistahuacan","enpagos_municupio",NULL,NULL
"Rayon","Rayon","enpagos_municupio",NULL,NULL
"Reforma","Reforma","enpagos_municupio",NULL,NULL
"Las Rosas","Las Rosas","enpagos_municupio",NULL,NULL
"Sabanilla","Sabanilla","enpagos_municupio",NULL,NULL
"Salto de Agua","Salto de Agua","enpagos_municupio",NULL,NULL
"San Cristobal de las Casas","San Cristobal de las Casas","enpagos_municupio",NULL,NULL
"San Fernando","San Fernando","enpagos_municupio",NULL,NULL
"Siltepec","Siltepec","enpagos_municupio",NULL,NULL
"Simojovel","Simojovel","enpagos_municupio",NULL,NULL
"Sitala","Sitala","enpagos_municupio",NULL,NULL
"Socoltenango","Socoltenango","enpagos_municupio",NULL,NULL
"Solosuchiapa","Solosuchiapa","enpagos_municupio",NULL,NULL
"Soyalo","Soyalo","enpagos_municupio",NULL,NULL
"Suchiapa","Suchiapa","enpagos_municupio",NULL,NULL
"Suchiate","Suchiate","enpagos_municupio",NULL,NULL
"Sunuapa","Sunuapa","enpagos_municupio",NULL,NULL
"Tapachula","Tapachula","enpagos_municupio",NULL,NULL
"Tapalapa","Tapalapa","enpagos_municupio",NULL,NULL
"Tapilula","Tapilula","enpagos_municupio",NULL,NULL
"Tecpatan","Tecpatan","enpagos_municupio",NULL,NULL
"Tenejapa","Tenejapa","enpagos_municupio",NULL,NULL
"Teopisca","Teopisca","enpagos_municupio",NULL,NULL
"Tila","Tila","enpagos_municupio",NULL,NULL
"Tonala","Tonala","enpagos_municupio",NULL,NULL
"Totolapa","Totolapa","enpagos_municupio",NULL,NULL
"La Trinitaria","La Trinitaria","enpagos_municupio",NULL,NULL
"Tumbala","Tumbala","enpagos_municupio",NULL,NULL
"Tuxtla Gutierrez","Tuxtla Gutierrez","enpagos_municupio",NULL,NULL
"Tuxtla Chico","Tuxtla Chico","enpagos_municupio",NULL,NULL
"Tuzantan","Tuzantan","enpagos_municupio",NULL,NULL
"Tzimol","Tzimol","enpagos_municupio",NULL,NULL
"Union Juarez","Union Juarez","enpagos_municupio",NULL,NULL
"Venustiano Carranza","Venustiano Carranza","enpagos_municupio",NULL,NULL
"Villa Corzo","Villa Corzo","enpagos_municupio",NULL,NULL
"Villaflores","Villaflores","enpagos_municupio",NULL,NULL
"Yajalon","Yajalon","enpagos_municupio",NULL,NULL
"San Lucas","San Lucas","enpagos_municupio",NULL,NULL
"Zinacantan","Zinacantan","enpagos_municupio",NULL,NULL
"San Juan Cancuc","San Juan Cancuc","enpagos_municupio",NULL,NULL
"Aldama","Aldama","enpagos_municupio",NULL,NULL
"Benemerito de las Americas","Benemerito de las Americas","enpagos_municupio",NULL,NULL
"Maravilla Tenejapa","Maravilla Tenejapa","enpagos_municupio",NULL,NULL
"Marques de Comillas","Marques de Comillas","enpagos_municupio",NULL,NULL
"Montecristo de Guerrero","Montecristo de Guerrero","enpagos_municupio",NULL,NULL
"San Andres Duraznal","San Andres Duraznal","enpagos_municupio",NULL,NULL
"Santiago el Pinar","Santiago el Pinar","enpagos_municupio",NULL,NULL
"Ahumada","Ahumada","enpagos_municupio",NULL,NULL
"Aquiles Serdan","Aquiles Serdan","enpagos_municupio",NULL,NULL
"Ascension","Ascension","enpagos_municupio",NULL,NULL
"Bachiniva","Bachiniva","enpagos_municupio",NULL,NULL
"Balleza","Balleza","enpagos_municupio",NULL,NULL
"Batopilas","Batopilas","enpagos_municupio",NULL,NULL
"Bocoyna","Bocoyna","enpagos_municupio",NULL,NULL
"Buenaventura","Buenaventura","enpagos_municupio",NULL,NULL
"Camargo","Camargo","enpagos_municupio",NULL,NULL
"Carichi","Carichi","enpagos_municupio",NULL,NULL
"Casas Grandes","Casas Grandes","enpagos_municupio",NULL,NULL
"Coronado","Coronado","enpagos_municupio",NULL,NULL
"Coyame del Sotol","Coyame del Sotol","enpagos_municupio",NULL,NULL
"La Cruz","La Cruz","enpagos_municupio",NULL,NULL
"Cusihuiriachi","Cusihuiriachi","enpagos_municupio",NULL,NULL
"Chihuahua","Chihuahua","enpagos_municupio",NULL,NULL
