"name","value","taxonomy","code1","code2"
"KIRIBATI","KIRIBATI","Nacionalidad",NULL,NULL
"KUWAITI","KUWAITI","Nacionalidad",NULL,NULL
"MOLDAVA","MOLDAVA","Nacionalidad",NULL,NULL
"LESOTHENSE","LESOTHENSE","Nacionalidad",NULL,NULL
"LETONIA","LETONIA","Nacionalidad",NULL,NULL
"LIBANESA","LIBANESA","Nacionalidad",NULL,NULL
"LIBERIANA","LIBERIANA","Nacionalidad",NULL,NULL
"LIBIA","LIBIA","Nacionalidad",NULL,NULL
"LIECHTENSTENSE","LIECHTENSTENSE","Nacionalidad",NULL,NULL
"LITUANA","LITUANA","Nacionalidad",NULL,NULL
"LUXEMBURGUESA","LUXEMBURGUESA","Nacionalidad",NULL,NULL
"MALGACHE","MALGACHE","Nacionalidad",NULL,NULL
"MALASIA","MALASIA","Nacionalidad",NULL,NULL
"MALAWIANA","MALAWIANA","Nacionalidad",NULL,NULL
"MALDIVA","MALDIVA","Nacionalidad",NULL,NULL
"MALIENSE","MALIENSE","Nacionalidad",NULL,NULL
"MALTESA","MALTESA","Nacionalidad",NULL,NULL
"MARROQUI","MARROQUI","Nacionalidad",NULL,NULL
"MAURICIANA","MAURICIANA","Nacionalidad",NULL,NULL
"MAURITANA","MAURITANA","Nacionalidad",NULL,NULL
"MEXICANA","MEXICANA","Nacionalidad",NULL,NULL
"MICRONECIA","MICRONECIA","Nacionalidad",NULL,NULL
"MONEGASCA","MONEGASCA","Nacionalidad",NULL,NULL
"MONGOLESA","MONGOLESA","Nacionalidad",NULL,NULL
"MONTENEGRUINA","MONTENEGRUINA","Nacionalidad",NULL,NULL
"MOZAMBIQUEÑA","MOZAMBIQUEÑA","Nacionalidad",NULL,NULL
"BIRMANA","BIRMANA","Nacionalidad",NULL,NULL
"NAMIBIANA","NAMIBIANA","Nacionalidad",NULL,NULL
"NAURUANA","NAURUANA","Nacionalidad",NULL,NULL
"NEPALESA","NEPALESA","Nacionalidad",NULL,NULL
"NICARAGUENSE","NICARAGUENSE","Nacionalidad",NULL,NULL
"NIGERIANA","NIGERIANA","Nacionalidad",NULL,NULL
"NIGERINA","NIGERINA","Nacionalidad",NULL,NULL
"NIUE","NIUE","Nacionalidad",NULL,NULL
"NORUEGA","NORUEGA","Nacionalidad",NULL,NULL
"NEOZELANDESA","NEOZELANDESA","Nacionalidad",NULL,NULL
"OMANESA","OMANESA","Nacionalidad",NULL,NULL
"NEERLANDESA","NEERLANDESA","Nacionalidad",NULL,NULL
"PAKISTANI","PAKISTANI","Nacionalidad",NULL,NULL
"PALAU","PALAU","Nacionalidad",NULL,NULL
"PANAMEÑA","PANAMEÑA","Nacionalidad",NULL,NULL
"PAPUENSE","PAPUENSE","Nacionalidad",NULL,NULL
"PARAGUAYA","PARAGUAYA","Nacionalidad",NULL,NULL
"PERUANA","PERUANA","Nacionalidad",NULL,NULL
"POLACA","POLACA","Nacionalidad",NULL,NULL
"PORTUGUESA","PORTUGUESA","Nacionalidad",NULL,NULL
"CATARI","CATARI","Nacionalidad",NULL,NULL
"BRITÁNICA","BRITÁNICA","Nacionalidad",NULL,NULL
"SIRIA","SIRIA","Nacionalidad",NULL,NULL
"CENTROAFRICANA","CENTROAFRICANA","Nacionalidad",NULL,NULL
"COREANA","COREANA","Nacionalidad",NULL,NULL
"CONGOLESA","CONGOLESA","Nacionalidad",NULL,NULL
"LAOSIANA","LAOSIANA","Nacionalidad",NULL,NULL
"DOMINICANA","DOMINICANA","Nacionalidad",NULL,NULL
"SURCOREANA","SURCOREANA","Nacionalidad",NULL,NULL
"TANZANIANA","TANZANIANA","Nacionalidad",NULL,NULL
"RUMANA","RUMANA","Nacionalidad",NULL,NULL
"RWANDESA","RWANDESA","Nacionalidad",NULL,NULL
"SAINT KITTS Y NEVIS","SAINT KITTS Y NEVIS","Nacionalidad",NULL,NULL
"SAMOA","SAMOA","Nacionalidad",NULL,NULL
"SAN MARINENSE","SAN MARINENSE","Nacionalidad",NULL,NULL
"SAN VICENTE Y LAS GRANADINAS","SAN VICENTE Y LAS GRANADINAS","Nacionalidad",NULL,NULL
"SANTA LUCIENSE","SANTA LUCIENSE","Nacionalidad",NULL,NULL
"VATICANA","VATICANA","Nacionalidad",NULL,NULL
"SANTOTOMENSE","SANTOTOMENSE","Nacionalidad",NULL,NULL
"SENEGALESA","SENEGALESA","Nacionalidad",NULL,NULL
"SERBIA","SERBIA","Nacionalidad",NULL,NULL
"SERBIA Y MONTENEGRO","SERBIA Y MONTENEGRO","Nacionalidad",NULL,NULL
"SEYCHELLES","SEYCHELLES","Nacionalidad",NULL,NULL
"SIERRA LEONESA","SIERRA LEONESA","Nacionalidad",NULL,NULL
"SINGAPORENSE","SINGAPORENSE","Nacionalidad",NULL,NULL
"SOMALI","SOMALI","Nacionalidad",NULL,NULL
"ESRILANQUESA","ESRILANQUESA","Nacionalidad",NULL,NULL
"SUDAFRICANA","SUDAFRICANA","Nacionalidad",NULL,NULL
"SUDANESA","SUDANESA","Nacionalidad",NULL,NULL
"SUECA","SUECA","Nacionalidad",NULL,NULL
"SUIZA","SUIZA","Nacionalidad",NULL,NULL
